longitude,latitude,OBJECTID,DATE,xx,year,CD1____KM_,CD2____KM_,CD3____KM_,CD4____KM_,WD1__G_KM_,WD2__G_KM_,WD3__G_KM_,WD4__G_KM_,SEA_STATE_,SOURCE,INFO,CD4,,
6.06,42.51,1366,18,9,2008,42.51,6.06,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.01,42.52,1367,18,9,2008,42.52,6.01,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.96,42.53,1368,18,9,2008,42.53,5.96,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.9,42.55,1369,18,9,2008,42.55,5.9,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
5.89,42.58,1370,18,9,2008,42.58,5.89,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.92,42.62,1371,18,9,2008,42.62,5.92,0,0,0,1.96,0,0,0,176.4,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
5.94,42.67,1372,18,9,2008,42.67,5.94,0,0,0,3.93,0,0,0,196,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
5.96,42.7,1373,18,9,2008,42.7,5.96,0,0,0,3.93,0,0,0,39.2,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
5.97,42.79,1374,18,9,2008,42.79,5.97,0,0,0,0,0,0,0,0,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.02,42.77,1375,18,9,2008,42.77,6.02,0,0,0,0,0,0,0,0,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.07,42.74,1376,18,9,2008,42.74,6.07,0,0,0,1.96,0,0,0,19.6,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.11,42.72,1377,18,9,2008,42.72,6.11,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.16,42.72,1378,18,9,2008,42.72,6.16,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.22,42.73,1379,18,9,2008,42.73,6.22,0,0,0,5.89,0,0,0,58.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
6.27,42.75,1380,18,9,2008,42.75,6.27,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.28,42.8,1381,18,9,2008,42.8,6.28,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.33,42.79,1382,18,9,2008,42.79,6.33,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.34,42.78,1383,18,9,2008,42.78,6.34,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.36,42.79,1384,18,9,2008,42.79,6.36,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.4,42.8,1385,18,9,2008,42.8,6.4,0,0,0,3.93,0,0,0,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
6.45,42.8,1386,18,9,2008,42.8,6.45,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.38,42.96,1387,22,9,2008,42.96,6.38,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.42,42.92,1388,22,9,2008,42.92,6.42,0,0,0,7.86,0,0,0,194.4,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
6.46,42.88,1389,22,9,2008,42.88,6.46,0,0,0,3.93,0,0,0,271.3,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
6.5,42.85,1390,22,9,2008,42.85,6.5,0,0,0,5.89,0,0,0,406.9,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
6.54,42.81,1391,22,9,2008,42.81,6.54,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.59,42.77,1392,22,9,2008,42.77,6.59,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.63,42.73,1393,22,9,2008,42.73,6.63,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.68,42.69,1394,22,9,2008,42.69,6.68,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.78,42.64,1395,22,9,2008,42.64,6.78,0,0,0,0,0,0,0,0,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.81,42.6,1396,22,9,2008,42.6,6.81,0,0,0,7.86,0,0,0,194.4,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
7.05,42.37,1397,22,9,2008,42.37,7.05,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.08,42.33,1398,22,9,2008,42.33,7.08,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.99,42.76,1399,23,9,2008,42.76,5.99,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.92,42.77,1400,23,9,2008,42.77,5.92,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.85,42.78,1401,23,9,2008,42.78,5.85,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
5.65,43.07,1402,24,9,2008,43.07,5.65,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.58,43.06,1403,24,9,2008,43.06,5.58,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.52,43.05,1404,24,9,2008,43.05,5.52,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
5.45,43.04,1405,24,9,2008,43.04,5.45,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.03,42.85,1406,24,9,2008,42.85,5.03,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
4.99,42.81,1407,24,9,2008,42.81,4.99,0,0,0,3.93,0,0,0,155.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
4.97,42.79,1408,24,9,2008,42.79,4.97,0,0,0,3.93,0,0,0,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
4.97,42.79,1409,24,9,2008,42.79,4.97,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
4.96,42.77,1410,24,9,2008,42.77,4.96,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
4.96,42.72,1411,24,9,2008,42.72,4.96,0,0,0,0,0,0,0,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
4.96,42.67,1412,24,9,2008,42.67,4.96,0,0,0,1.96,0,0,0,19.6,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
4.98,42.63,1413,24,9,2008,42.63,4.98,0,0,0,1.96,0,0,0,19.6,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
5.02,42.59,1414,24,9,2008,42.59,5.02,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.05,42.55,1415,24,9,2008,42.55,5.05,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.09,42.51,1416,24,9,2008,42.51,5.09,0,0,0,0,0,0,0,156.8,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.72,42.9,1417,25,9,2008,42.9,5.72,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.78,42.89,1418,25,9,2008,42.89,5.78,0,0,0,1.96,0,0,0,19.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
5.8,42.88,1419,25,9,2008,42.88,5.8,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.83,42.92,1420,25,9,2008,42.92,5.83,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.86,42.95,1421,25,9,2008,42.95,5.86,0,0,0,5.89,0,0,0,58.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
5.86,42.95,1422,25,9,2008,42.95,5.86,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.9,42.93,1423,25,9,2008,42.93,5.9,0,0,0,9.82,0,0,0,330.1,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,9.82
5.94,42.92,1424,25,9,2008,42.92,5.94,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
5.99,42.9,1425,25,9,2008,42.9,5.99,0,0,0,3.93,0,0,0,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
